step,alive_count,survival_fraction,x_mean,x_rms,y_mean,y_rms,z_mean,z_rms,delta_mean,delta_rms,px_rms,py_rms,emittance_proxy_x,emittance_proxy_y
916,9853,0.9853,-3.781429068554276e-05,0.00461656655414587,-7.474933713465399e-06,0.004921191396110333,-0.08170885641643601,25.2877998034181,-1.6631117104866494e-05,0.017356404100538857,0.0004727868029235296,0.0005132697773678947,2.024421958422082e-06,2.1767802270893074e-06
917,9853,0.9853,-4.1271844370747745e-05,0.004567710130009811,-2.2828527139680365e-05,0.004978410361222393,-0.0817504342091982,25.315098617466784,-8.630067345648996e-06,0.01735285440314369,0.0005065369388127442,0.00047596715254266214,2.0232105889196337e-06,2.1752962453472047e-06
918,9853,0.9853,-4.406509896293904e-05,0.004688380421005095,-3.7792989534312075e-05,0.005221559389518842,-0.08177200937756217,25.342403841032475,-6.653305311762432e-07,0.017349140233395007,0.0005374349803595266,0.00043804690487630533,2.0220039491034076e-06,2.173827809271038e-06
919,9853,0.9853,-4.615124082262414e-05,0.004959692842743844,-5.2127463385574464e-05,0.005613252357129075,-0.08177367270389023,25.36971544025934,7.242052399112646e-06,0.017345277987218407,0.0005641647682009052,0.0004020418602906069,2.020794816741225e-06,2.1723817041092773e-06
920,9853,0.9853,-4.749886704876607e-05,0.0053439752984278405,-6.56013945856776e-05,0.006103759060585039,-0.08175556757289251,25.39703335678417,1.506955429583276e-05,0.017341283103239406,0.0005857219104410664,0.0003710836956561484,2.01957658576815e-06,2.1709636457840584e-06
921,9853,0.9853,-4.8088483880808114e-05,0.005797963916874167,-7.79982951215933e-05,0.006644655697831337,-0.08171789368715285,25.424357509125436,2.2793240317207672e-05,0.017337170386259565,0.0006013653918500579,0.0003487013249795006,2.0183436979499045e-06,2.1695779435522063e-06
922,9853,0.9853,-4.79128074680021e-05,0.006281806495062277,-8.911927767948045e-05,0.007194972375266562,-0.08166091058635977,25.451687793960158,3.0387855251733677e-05,0.017332954652445894,0.0006105859336366476,0.0003381307460331446,2.0170920036345565e-06,2.1682272557468926e-06
923,9853,0.9853,-4.697686228769875e-05,0.006762379935724692,-9.878630163161134e-05,0.007722085789692589,-0.08158494094823066,25.47902408742089,3.782693471416417e-05,0.017328651638266242,0.0006130870368634971,0.00034117211718026223,2.0158190285948304e-06,2.1669124512742357e-06
924,9853,0.9853,-4.529787626232479e-05,0.007213357222722164,-0.00010684507448413465,0.00820060883382571,-0.08149037361144534,25.50636624654944,4.5082954252973053e-05,0.017324279074882588,0.0006087753570161688,0.00035733065178728885,2.0145241301419805e-06,2.1656325827977863e-06
925,9853,0.9853,-4.2904975390105566e-05,0.007614206134096468,-0.00011316755865498423,0.00861100127684167,-0.08137766622581284,25.533714111030505,5.212752762856208e-05,0.0173198577981417,0.0005977584637316931,0.00038407166758351943,2.0132085330917027e-06,2.164384970816005e-06
926,9853,0.9853,-3.983868434443394e-05,0.007949134721251578,-0.00011765404033678988,0.008938459971814566,-0.08124734740674146,25.561067505298283,5.893166139861421e-05,0.017315412746200905,0.000580349513691141,0.00041792249128645286,2.0118752442892395e-06,2.1631653914729813e-06
927,9853,0.9853,-3.615024289332409e-05,0.008206281340341976,-0.00012023472504625473,0.009172157633061012,-0.08110001825324506,25.588426241064038,6.546606800014834e-05,0.01731097369526471,0.000557079864774243,0.0004554696368929432,2.010528852666344e-06,2.16196835520956e-06
928,9853,0.9853,-3.1900751042778624e-05,0.008377166813292232,-0.00012087083309131681,0.009304761822545101,-0.08093635308324455,25.615790120258108,7.170153430527324e-05,0.017306575599851125,0.0005287222812816332,0.0004938192313306265,2.009175229575874e-06,2.1607874584641306e-06
929,9853,0.9853,-2.716015844259584e-05,0.008456353246083907,-0.00011955517738502311,0.009332154613820962,-0.08075709924748153,25.643158938319896,7.760933767686701e-05,0.01730225843617678,0.0004963290667449736,0.0005306689392124107,2.007821150816902e-06,2.159615786730935e-06
930,9853,0.9853,-2.2006115770713104e-05,0.008441253406914767,-0.0001163122155580699,0.009253295595111037,-0.0805630759032893,25.670532487711615,8.316169730521643e-05,0.017298066492316536,0.0004612904426944568,0.0005642296424072222,2.0064738667970436e-06,2.158446344521674e-06
931,9853,0.9853,-1.652270752949667e-05,0.008332052954294653,-0.00011119757791518154,0.009070197432967945,-0.08035517166002631,25.697910561481596,8.83322453940706e-05,0.01729404710182536,0.00042541578081357445,0.0005931253105906451,2.0051406502960875e-06,2.157272486287729e-06
932,9853,0.9853,-1.0799086974791045e-05,0.008131728861406626,-0.00010429708219157797,0.008788008386333231,-0.08013434104654113,25.725292956666394,9.30965007808466e-05,0.017290248872635035,0.0003910252783669075,0.0006163128422287401,2.003828352102099e-06,2.1560883222681865e-06
933,9853,0.9853,-4.928034812313326e-06,0.007846168266398845,-9.572525506075332e-05,0.00841522135987032,-0.079901599794589,25.75267947730278,9.743232688800194e-05,0.017286719514191466,0.00036099413001541934,0.0006330271219302016,2.002542993399819e-06,2.1548890746215293e-06
934,9853,0.9853,9.955360927082996e-07,0.007484413912873783,-8.5623388721277e-05,0.007964057155377633,-0.07965801897736902,25.78006993682294,0.00010132035646200363,0.017283503407487834,0.00033859946853084365,0.000642746309745199,2.0012894204104454e-06,2.1536713621001014e-06
935,9853,0.9853,6.876107364835883e-06,0.007059086429933769,-7.415716848681284e-05,0.007451100885606148,-0.07940471808621398,25.807464159629784,0.00010474436721852891,0.017280639090613913,0.0003269469155869416,0.0006451715382499411,2.0000710417814523e-06,2.1524333958612233e-06
936,9853,0.9853,1.2619090284214704e-05,0.006587055906470175,-6.15139140035016e-05,0.006898293807634201,-0.07914285716816773,25.834861981693038,0.00010769159506268905,0.01727815684413963,0.00032795515899494167,0.0006402168032647787,1.9988896630800073e-06,2.1511750745785835e-06
937,9853,0.9853,1.8132346538796247e-05,0.0060904332911002656,-4.7899482449726135e-05,0.006334348150471771,-0.078873628180511,25.862263250066384,0.00011015297473268851,0.01727607655548939,0.00034148259213171415,0.0006280067423911931,1.9977454259715157e-06,2.1498979734923376e-06
938,9853,0.9853,2.3327671660993125e-05,0.005597851632706189,-3.3534886801018273e-05,0.005796404505207215,-0.07859824574367924,25.889667821297476,0.00011212330124898291,0.017274406020759178,0.0003654005079544136,0.0006088817785588874,1.996636852767496e-06,2.1486052289724344e-06
939,9853,0.9853,2.812221841039391e-05,0.005145617767216385,-1.8652685963491715e-05,0.00533093794492467,-0.07831793749055671,25.91707555877925,0.00011360130917056103,0.017273139809097508,0.0003965359817701538,0.0005834118685425072,1.995560990445363e-06,2.1473013270446674e-06
940,9853,0.9853,3.243983771152221e-05,0.004777327356488027,-3.4932063093158596e-06,0.004991195325357629,-0.0780339342176302,25.944486329166633,0.00011458967012442265,0.01727225877281326,0.00043164457121059945,0.0005524220562471691,1.994513642334034e-06,2.145991810602625e-06
941,9853,0.9853,3.6212315355465216e-05,0.004539066831873102,1.1699344084035576e-05,0.004827036173180524,-0.07774746004231922,25.971899998051406,0.0001150949121835357,0.01727173024025213,0.00046791639759550385,0.0005170352642047833,1.993489670693611e-06,2.1446829252023335e-06
942,9853,0.9853,3.938048360465165e-05,0.00446765929985047,2.6680806348626608e-05,0.004867072197214809,-0.07745972276186043,25.99931642514378,0.00011512726727064452,0.01727150888251291,0.0005030910287274394,0.00047873962540776046,1.9924833495899932e-06,2.1433812270174365e-06
943,9853,0.9853,4.189518817563477e-05,0.004575714791091267,4.121098480425129e-05,0.005104556422333795,-0.07717190459368377,26.02673545924909,0.00011470045475843348,0.01727153820293074,0.0005354019985106919,0.0004394860550517874,1.9914887449146327e-06,2.1420931784770035e-06
944,9853,0.9853,4.371809287362202e-05,0.004845354142057455,5.505748281538442e-05,0.005501005760209377,-0.0768851534567878,26.05415693334821,0.00011383141076709197,0.01727175256267105,0.0005634858583030559,0.0004018066145136133,1.990500097222595e-06,2.140824757243337e-06
945,9853,0.9853,4.482230644603029e-05,0.00523698260973358,6.799940106425273e-05,0.006003633486070565,-0.07660057492987009,26.081580660091163,0.00011253997331992589,0.017272079628455134,0.0005863048658279358,0.0003688914899466753,1.9895121833176797e-06,2.139581102607505e-06
946,9853,0.9853,4.519281900814086e-05,0.005704358486638751,7.983084127286132e-05,0.006560991556797512,-0.07631922499657016,26.109006427994757,0.00011084853354085397,0.017272443110127232,0.0006030924605134228,0.00034444400336824254,1.98852063421429e-06,2.1383662203176602e-06
947,9853,0.9853,4.482673863337438e-05,0.006205026628287563,9.036416162938792e-05,0.007129906870372738,-0.07604210366271803,26.136433998599433,0.00010878166254094702,0.017272765646463815,0.0006133181616092598,0.0003320176958627519,1.9875221901986545e-06,2.1371827626330085e-06
948,9853,0.9853,4.37333223209052e-05,0.006704032366831104,9.943293407412848e-05,0.007676330599621872,-0.0757701495063657,26.163863104790828,0.00010636572266263895,0.01727297169677006,0.0006166666281503489,0.00033377618834687297,1.9865148780556123e-06,2.136031895378024e-06
949,9853,0.9853,4.193379945277185e-05,0.007173858341821837,0.00010689455812578734,0.008173969350424531,-0.07550423519970909,26.191293450431242,0.0001036284704871053,0.017272990302506685,0.000613026790208081,0.000349429158309603,1.985498100875507e-06,2.134913258313699e-06
950,9853,0.9853,3.946098990947763e-05,0.0075931982622282285,0.00011263249103038457,0.00860267925788385,-0.07524516402349128,26.218724711380098,0.00010059865765241492,0.017272757596323,0.0006024886723728454,0.00037639131766733954,1.9844726368573147e-06,2.133825019562176e-06
951,9853,0.9853,3.6358723094746515e-05,0.007945730287807328,0.00011655805964624377,0.008947220414826129,-0.07499366737936038,26.24615653791342,9.730563428645065e-05,0.017272218954170807,0.0005853471842135765,0.0004109894815636345,1.9834405497398074e-06,2.132764019382554e-06
952,9853,0.9853,3.268106809307404e-05,0.008219200401398516,0.00011861182559786424,0.009196419157420402,-0.07475040329364416,26.27358855848536,9.377895893679172e-05,0.017271330708265035,0.0005621137709261083,0.00044960197293503093,1.982405019434839e-06,2.131725993515765e-06
953,9853,0.9853,2.8491388922344632e-05,0.008404813412279307,0.00011876448180025219,0.009342645391819195,-0.07451595589630221,26.301020384712025,9.004801845899601e-05,0.01727006136309811,0.0005335385723275719,0.0004891803869675128,1.9813701066225713e-06,2.1307058617835328e-06
954,9853,0.9853,2.3861242237749757e-05,0.00849685712039838,0.00011701726543320269,0.009381509010093863,-0.07429083585015471,26.328451617402592,8.614166152647593e-05,0.017268392282052954,0.0005006476986370698,0.0005273215843058301,1.9803404690793827e-06,2.1296980638222034e-06
955,9853,0.9853,1.886913780305459e-05,0.008492490999660316,0.00011340187978376325,0.00931170839374203,-0.07407548169633839,26.35588185341662,8.208785028617623e-05,0.017266317837007848,0.00046480188522796226,0.0005621721709901683,1.9793210500442818e-06,2.128696920947465e-06
956,9853,0.9853,1.3599184505787186e-05,0.008391654184771929,0.00010797992501120865,0.009134994658432111,-0.07387026207062294,26.38331069309077,7.791333613714447e-05,0.017263845036458236,0.00042778164631278613,0.0005923133224406713,1.97831675984441e-06,2.1276970013831753e-06
957,9853,0.9853,8.139646614746188e-06,0.00819707165416289,0.00010084184573751975,0.008856242738469798,-0.07367547873028016,26.41073774795391,7.364336747559151e-05,0.017260992668111052,0.0003918920766150256,0.0006166710624201427,1.9773321713192323e-06,2.126693465641256e-06
958,9853,0.9853,2.581436346862175e-06,0.00791436016945777,9.210541131779109e-05,0.008483647072626051,-0.07349137031159117,26.43816264843643,6.930143924936403e-05,0.017257790008953076,0.00036003828621335334,0.0006344559006860635,1.9763712474887137e-06,2.1256823698650757e-06
959,9853,0.9853,-2.983430366469633e-06,0.007552258874744899,8.191375256410072e-05,0.00802908949011251,-0.07331811671346783,26.465585051277934,6.490909593750989e-05,0.017254275169090824,0.0003356250876967094,0.0006451251614957307,1.975437116707242e-06,2.124660907514679e-06
960,9853,0.9853,-8.463387720799726e-06,0.007123035806925155,7.043298642608012e-05,0.007508762188256201,-0.07315584397362401,26.4930046463463,6.048580071613556e-05,0.017250493145129796,0.0003220250186952275,0.0006483610278082111,1.974531906605597e-06,2.123627573820396e-06
961,9853,0.9853,-1.3768856476053847e-05,0.006643149306818794,5.784946749894164e-05,0.006944162372784517,-0.07300462947183375,26.52042116259996,5.604888369461535e-05,0.0172464936646533,0.00032150714186700253,0.0006440594053046902,1.973656643834392e-06,2.1225822427465333e-06
962,9853,0.9853,-1.881373660129943e-05,0.006134255363361337,4.436671205475975e-05,0.0063635657861680515,-0.07286450726259727,26.547834372953155,5.161358086710631e-05,0.01724232890575694,0.00033418578256861595,0.0006323269057913626,1.972811222330747e-06,2.121526152412586e-06
963,9853,0.9853,-2.351683076259332e-05,0.005624582847397142,3.020204639636135e-05,0.005803889617686789,-0.0727354733104294,26.575244097840084,4.7193172589680266e-05,0.017238051174923264,0.00035796203921840237,0.0006134851905650458,1.9719944388075407e-06,2.1204618015058884e-06
964,9853,0.9853,-2.7803174680936458e-05,0.005150362426554384,1.5583036545961566e-05,0.005312101259559932,-0.07261749037895504,26.602650207316515,4.279922587914593e-05,0.017233710623097465,0.00038951928162083273,0.0005880837730133639,1.9712040905921104e-06,2.1193927655962357e-06
965,9853,0.9853,-3.160525211983703e-05,0.004756029713547505,7.437604504834681e-07,0.004943507750524136,-0.07251049231425731,26.630052621586373,3.8441938734369975e-05,0.01722935307393218,0.0004254264416268366,0.0005569244451122335,1.9704371279147066e-06,2.1183234478396703e-06
966,9853,0.9853,-3.486407431907019e-05,0.004490216230113376,-1.407901311654685e-05,0.004752204497229886,-0.07241438746742153,26.65745130989339,3.41305773043233e-05,0.01722501803008891,0.0004627203558731443,0.0005211029615328002,1.969689850299087e-06,2.1172587828244466e-06
967,9853,0.9853,-3.753010606290694e-05,0.004394128433338638,-2.864967305072813e-05,0.004772101748553969,-0.07232906102416056,26.684846287773713,2.9873988569499945e-05,0.017220736913559267,0.0004990343984788374,0.0004820761151726546,1.96895813483943e-06,2.1162039149136794e-06
968,9853,0.9853,-3.95640232492053e-05,0.004484921860574671,-4.273757551726568e-05,0.004999839146753782,-0.07225437605273682,26.712237612721513,2.568116294277304e-05,0.017216531584682164,0.0005325319768118179,0.0004417623331228346,1.9682376828578366e-06,2.1151638732250162e-06
969,9853,0.9853,-4.093728979789391e-05,0.00474688336821023,-5.612074934426078e-05,0.005396690632299205,-0.07219017314537989,26.739625378375035,2.1561813639743195e-05,0.017212413172547895,0.0005618022604798833,0.00040267218488413515,1.96752427074206e-06,2.1141432644232463e-06
970,9853,0.9853,-4.1632544980540524e-05,0.0051395850649018785,-6.858943423366482e-05,0.005907306185353375,-0.0721362686112804,26.76700970738269,1.752693368162693e-05,0.01720838123763263,0.0005857733640189331,0.000368017050183611,1.966813990704062e-06,2.113146002042265e-06
971,9853,0.9853,-4.1643795728014724e-05,0.005614463479259441,-7.994939245172275e-05,0.006477415167585286,-0.07209245127707642,26.79439074315577,1.3589287803552666e-05,0.01720442327671435,0.0006036520326267652,0.00034162173511311986,1.966103467830424e-06,2.112175087487124e-06
972,9853,0.9853,-4.097641212271241e-05,0.006126762367931661,-9.002493949816858e-05,0.00706170813317183,-0.07205847805756756,26.82176864075424,9.763796034219452e-06,0.017200514571223225,0.0006148851961925642,0.00032731138103667167,1.965390041159812e-06,2.1112324536421697e-06
973,9853,0.9853,-3.9646928027673405e-05,0.0066398078859304915,-9.866164515011914e-05,0.007624728835310867,-0.07203406856748197,26.849143557183503,6.067768731467529e-06,0.01719661837373997,0.0006191370799398858,0.00032761270469050367,1.9646718986276916e-06,2.110318877557522e-06
